LU2ME002;28706408;26;26;6
LU2ME002;28706429;45.5;-1;6
LU2ME002;28706431;53.5;-1;6
LU2ME002;28706449;37;39;6
LU2ME002;28706484;53;-1;6
LU2ME002;28706493;62;-1;6
LU2ME002;28706502;52;-1;6
LU2ME002;28706510;53.5;-1;6
LU2ME002;28706513;53.5;-1;6
LU2ME002;28706514;55.5;-1;6
LU2ME002;28706611;39.5;50;6
LU2ME002;28706671;73.75;-1;6
LU2ME002;28706680;68;-1;6
LU2ME002;28706686;52.5;52.5;6
LU2ME002;28706696;46.5;-1;6
LU2ME002;28706759;48.5;51.5;6
LU2ME002;28706855;45.5;-1;6
LU2ME002;28706870;39.5;52;6
LU2ME002;28706891;36;56;6
LU2ME002;28706899;64;-1;6
LU2ME002;28706923;65.25;-1;6
LU2ME002;28706972;58.5;-1;6
LU2ME002;28706993;64;-1;6
LU2ME002;28707004;45;50;6
LU2ME002;28707031;54;-1;6
LU2ME002;28707034;55;-1;6
LU2ME002;28707095;57.5;-1;6
LU2ME002;28707161;0;0;6
LU2ME002;28707172;57.5;-1;6
LU2ME002;28707190;50.25;-1;6
LU2ME002;28707201;64;-1;6
LU2ME002;28707241;91.25;-1;6
LU2ME002;28707244;62;-1;6
LU2ME002;28707249;57.5;-1;6
LU2ME002;28707250;74;-1;6
LU2ME002;28707277;54;-1;6
LU2ME002;28707309;0;0;6
LU2ME002;28707323;64;-1;6
LU2ME002;28707355;59;-1;6
LU2ME002;28707408;59.5;59.5;6
LU2ME002;28707442;50;-1;6
LU2ME002;28707484;34.5;43.5;6
LU2ME002;28707533;50;-1;6
LU2ME002;28707566;53.5;-1;6
LU2ME002;28707601;50;-1;6
LU2ME002;28707606;58.5;-1;6
LU2ME002;28707674;43;43;6
LU2ME002;28707691;47;47;6
LU2ME002;28707720;53;-1;6
LU2ME002;28707738;66.5;66.5;6
LU2ME002;28707761;39.5;48;6
LU2ME002;28707795;66;-1;6
LU2ME002;28707876;60;-1;6
LU2ME002;28707879;55;-1;6
LU2ME002;28707916;35.5;-1;6
LU2ME002;28707938;64.5;-1;6
LU2ME002;28708057;86.5;-1;6
LU2ME002;28708098;53.5;53.5;6
LU2ME002;28708144;48;48;6
LU2ME002;28708174;43;43;6
LU2ME002;28708227;61;-1;6
LU2ME002;28708281;72.5;-1;6
LU2ME002;28708301;54.5;-1;6
LU2ME002;28708312;61;-1;6
LU2ME002;28708315;47;50;6
LU2ME002;28708338;50.5;-1;6
LU2ME002;28708550;53.5;53.5;6
LU2ME002;28708583;45;-1;6
LU2ME002;28708611;45.5;-1;6
LU2ME002;28708616;67;-1;6
LU2ME002;28708677;50.5;50.5;6
LU2ME002;28708700;62.25;-1;6
LU2ME002;28708721;62;-1;6
LU2ME002;28708753;50;-1;6
LU2ME002;28708764;44.5;44.5;6
LU2ME002;28708837;45;-1;6
LU2ME002;28708857;51.5;-1;6
LU2ME002;28709020;52.25;-1;6
LU2ME002;28709053;47;47;6
LU2ME002;28709077;66;-1;6
LU2ME002;28709159;34;34;6
LU2ME002;28709174;59;-1;6
LU2ME002;28709277;36;46;6
LU2ME002;28709310;88.5;-1;6
LU2ME002;28709390;24.5;24.5;6
LU2ME002;28709409;68;-1;6
LU2ME002;28709477;59.5;-1;6
LU2ME002;28709516;70;-1;6
LU2ME002;28709663;29.5;29.5;6
LU2ME002;28709866;59.5;59.5;6
LU2ME002;28709874;61;-1;6
LU2ME002;28710041;67;-1;6
LU2ME002;28710209;48;-1;6
LU2ME002;28710225;70;-1;6
LU2ME002;28710377;8;8;6
LU2ME002;28710623;25.75;44.75;6
LU2ME002;28710632;50;-1;6
LU2ME002;28710705;0;0;6
LU2ME002;28710964;67;-1;6
LU2ME002;28711110;47;-1;6
LU2ME002;28711350;71.5;71.5;6
LU2ME002;28711356;33.5;40;6
LU2ME002;28711409;50.5;-1;6
LU2ME002;28711412;62;62;6
LU2ME002;28711438;78.5;-1;6
LU2ME002;28711486;78;-1;6
LU2ME002;28711707;53;53;6
LU2ME002;28711957;18.5;31.5;6
LU2ME002;28711958;57;-1;6
LU2ME002;28711972;54;-1;6
LU2ME002;28711985;52.5;-1;6
LU2ME002;28712085;53;-1;6
LU2ME002;28712124;39.5;48.5;6
LU2ME002;28712200;42.5;-1;6
LU2ME002;28712213;50;-1;6
LU2ME002;28712227;36;55.5;6
LU2ME002;28712255;39.25;44.25;6
LU2ME002;28712266;50;-1;6
LU2ME002;28712284;54.25;-1;6
LU2ME002;28712375;44;-1;6
LU2ME002;28712392;40;53;6
LU2ME002;28712459;79;-1;6
LU2ME002;28712460;65.5;-1;6
LU2ME002;28712469;37;37;6
LU2ME002;28712529;43.5;43.5;6
LU2ME002;28712602;32.5;33.5;6
LU2ME002;28712643;71.5;-1;6
LU2ME002;28712747;86.5;-1;6
LU2ME002;28712769;45;-1;6
LU2ME002;28712811;70.5;-1;6
LU2ME002;28712863;31.25;31.25;6
LU2ME002;28712899;72;-1;6
LU2ME002;28713121;79;-1;6
LU2ME002;28713239;73;-1;6
LU2ME002;28713409;90.5;-1;6
LU2ME002;28713567;40.5;40.5;6
LU2ME002;28713648;77;-1;6
LU2ME002;28713819;57;57;6
LU2ME002;28714072;55;-1;6
LU2ME002;28714490;29;36;6
LU2ME002;28714514;73;-1;6
LU2ME002;28715136;16;39.5;6
LU2ME002;28715415;68;-1;6
LU2ME002;28716263;54;-1;6
LU2ME002;28716429;50.5;-1;6
LU2ME002;28716433;0;0;6
LU2ME002;28716812;32;32;6
LU2ME002;28716894;76.5;-1;6
LU2ME002;28717272;74;-1;6
LU2ME002;28717564;84;-1;6
LU2ME002;28717628;79.5;-1;6
LU2ME002;28717679;29;36;6
LU2ME002;28718026;67;-1;6
LU2ME002;28718616;48.5;58;6
LU2ME002;28719569;73.5;-1;6
LU2ME002;28725180;51;51;6
LU2ME002;28726856;76.5;-1;6
LU2ME002;28728443;36;36;6
LU2ME002;28728473;56;-1;6
LU2ME002;28736759;57.5;-1;6
LU2ME002;28737088;48;-1;6
LU2ME002;3682674;0;0;6
LU2ME002;3700085;24.5;25;6
LU2ME002;3700105;0;0;6
LU2ME002;3700460;0;0;6
LU2ME002;3700478;53.5;53.5;6
LU2ME002;3800067;44.25;-1;6
LU2ME002;3800240;29;29;6
LU2ME002;3800358;28.75;41.25;6
LU2ME002;3800396;23;23;6
LU2ME002;3800397;30.25;32.75;6
LU2ME002;3800423;47.25;47.25;6
LU2ME002;3800564;42;47;6
LU2ME002;3801623;55.5;55.5;6
LU2ME002;3801715;24.5;24.5;6
LU2ME002;3801865;51;51;6
LU2ME002;3801891;28;33.5;6
LU2ME002;3801919;39.5;44;6
LU2ME002;3802628;40.5;40.5;6
LU2ME002;3802958;34.5;34.5;6
LU2ME002;3803788;26;26;6
LU2ME002;3803863;34;37.5;6
LU2ME002;3803977;58.5;-1;6
LU2ME002;3804340;19.75;19.75;6
LU2ME002;3804441;0;0;6
LU2ME002;3804884;6.5;6.5;6
LU2ME002;3805033;25.5;25.5;6
LU2ME002;3805128;35.5;35.5;6
LU2ME002;3807357;28.5;41;6
LU2ME002;3808557;34.5;-1;6
LU2ME002;3808679;42.5;42.5;6
LU2ME002;3811203;24;30.5;6
LU2ME002;3811710;60.5;-1;6
LU2ME112;21100963;78.5;-1;6
LU2ME112;21100975;78.5;-1;6
LU2ME112;21102791;54.5;-1;6
LU2ME112;21108364;54.5;-1;6
LU2ME112;21109967;78;-1;6
LU2ME112;28602401;82;-1;6
LU2ME112;28610792;75;-1;6
LU2ME112;28705823;71.5;-1;6
LU2ME112;28705892;82.5;-1;6
LU2ME112;28706059;72.5;-1;6
LU2ME112;28706094;66;-1;6
LU2ME112;28706173;71;-1;6
LU2ME112;28706305;82;-1;6
LU2ME112;28706334;82.5;-1;6
LU2ME112;28706440;75;-1;6
LU2ME112;28707100;72;-1;6
LU2ME112;28707941;70;-1;6
LU2ME112;28708266;79.5;-1;6
LU2ME112;28708579;70;-1;6
LU2ME112;28709368;55.5;-1;6
LU2ME112;28709867;54.5;-1;6
LU2ME112;28710225;81;-1;6
LU2ME112;28710261;73;-1;6
LU2ME112;28710792;67.5;-1;6
LU2ME112;28712526;70;-1;6
LU2ME112;28714890;67;-1;6
LU2ME112;3809529;0;-1;6
LU2ME116;21100712;57.5;-1;6
LU2ME116;21114032;65;-1;6
LU2ME116;21117164;50;-1;6
LU2ME116;28601399;0;-1;6
LU2ME116;28602696;35;-1;6
LU2ME116;28602756;75;-1;6
LU2ME116;28612660;0;-1;6
LU2ME116;28706397;85;-1;6
LU2ME116;28709516;65;-1;6
LU2ME116;28711438;62.5;-1;6
LU2ME116;28711486;70;-1;6
LU2ME116;28712127;35;-1;6
LU2ME116;28712643;80;-1;6
LU2ME116;28712899;52.5;-1;6
LU2ME116;28726856;70;-1;6
LU2ME116;3811710;35;-1;6
LU2ME201;21102791;78.8;-1;3
LU2ME201;21108364;53.2;-1;3
LU2ME201;28602401;79.3;-1;3
LU2ME201;28610792;71.7;-1;3
LU2ME201;28705823;80.2;-1;3
LU2ME201;28706059;79.3;-1;3
LU2ME201;28706094;70.9;-1;3
LU2ME201;28706173;81.5;-1;3
LU2ME201;28706305;84.6;-1;3
LU2ME201;28706440;79.7;-1;3
LU2ME201;28707100;74;-1;3
LU2ME201;28707941;74.9;-1;3
LU2ME201;28708266;54.9;-1;3
LU2ME201;28708579;75.8;-1;3
LU2ME201;28709368;79.3;-1;3
LU2ME201;28709867;81.1;-1;3
LU2ME201;28710261;74.9;-1;3
LU2ME201;28710792;75.3;-1;3
LU2ME201;28712526;81.6;-1;3
LU2ME201;28714890;65.6;-1;3
LU2ME201;3809529;0;-1;3
LU2ME202;21100326;0;0;3
LU2ME202;21102791;18;58;3
LU2ME202;21108364;83;-1;3
LU2ME202;28601399;36;-1;3
LU2ME202;28602401;37;57;3
LU2ME202;28604562;0;0;3
LU2ME202;28605724;17;17;3
LU2ME202;28610792;52;-1;3
LU2ME202;28612660;0;0;3
LU2ME202;28612983;0;0;3
LU2ME202;28705823;51;51;3
LU2ME202;28706059;50;-1;3
LU2ME202;28706094;71;71;3
LU2ME202;28706173;55;-1;3
LU2ME202;28706305;27;27;3
LU2ME202;28706440;24;29;3
LU2ME202;28707100;50;50;3
LU2ME202;28707579;35;35;3
LU2ME202;28707941;77;-1;3
LU2ME202;28708266;67;-1;3
LU2ME202;28708579;22;32;3
LU2ME202;28709368;59;-1;3
LU2ME202;28709867;57;-1;3
LU2ME202;28710261;41;41;3
LU2ME202;28710792;27;27;3
LU2ME202;28712526;23;42;3
LU2ME202;28714890;45;53;3
LU2ME202;3809529;0;0;3
LU2ME224;28600528;80.1;-1;3
LU2ME224;28601268;34.9;-1;3
LU2ME224;28603777;74.5;-1;3
LU2ME224;28626268;85.9;-1;3
LU2ME224;28635007;75.9;-1;3
LU2ME224;28702216;70.9;-1;3
LU2ME224;28705317;69.9;-1;3
LU2ME224;28706207;77.8;-1;3
LU2ME224;28712124;62.4;-1;3
LU2ME224;28716429;75.7;-1;3
LU2ME224;28716812;64.7;-1;3
LU2ME224;28736759;75.1;-1;3
LU2ME224;3700478;79.2;-1;3
LU2ME224;3803977;80;-1;3
LU2ME224;3808557;80;-1;3
LU2ME225;28600528;74.75;-1;6
LU2ME225;28601268;0;-1;6
LU2ME225;28603777;31.5;-1;6
LU2ME225;28626268;76.375;-1;6
LU2ME225;28635007;71.375;-1;6
LU2ME225;28702216;70.375;-1;6
LU2ME225;28705317;86;-1;6
LU2ME225;28706207;63;-1;6
LU2ME225;28712124;59.125;-1;6
LU2ME225;28716429;68.875;-1;6
LU2ME225;28716812;18.25;-1;6
LU2ME225;28736759;80;-1;6
LU2ME225;3700478;68.25;-1;6
LU2ME225;3803977;60.125;-1;6
LU2ME225;3808557;74.375;-1;6
LU2ME003;21100712;68.5;-1;6
LU2ME003;21100963;30;50;6
LU2ME003;21100975;40.65;67;6
LU2ME003;21102219;3;3;6
LU2ME003;21102444;36.65;-1;6
LU2ME003;21102791;46.5;46.5;6
LU2ME003;21105766;48.4;68;6
LU2ME003;21106194;58.9;-1;6
LU2ME003;21106813;70.5;-1;6
LU2ME003;21108230;57.4;-1;6
LU2ME003;21108364;73.7;-1;6
LU2ME003;21109852;39.5;78.5;6
LU2ME003;21109967;69;-1;6
LU2ME003;21113328;53;53;6
LU2ME003;21113352;19.75;50;6
LU2ME003;21113403;72.75;-1;6
LU2ME003;21113972;36.5;39.25;6
LU2ME003;21114032;84.75;-1;6
LU2ME003;21116370;62.35;-1;6
LU2ME003;21117164;69;-1;6
LU2ME003;21119936;0;0;6
LU2ME003;21120260;17.5;36.5;6
LU2ME003;21137051;0;0;6
LU2ME003;28504397;26;48;6
LU2ME003;28600200;19.5;39.5;6
LU2ME003;28600528;0;14;6
LU2ME003;28600584;46.4;52.25;6
LU2ME003;28600642;26;26;6
LU2ME003;28600983;4.75;4.75;6
LU2ME003;28601268;0;0;6
LU2ME003;28601399;30.75;-1;6
LU2ME003;28601812;45;-1;6
LU2ME003;28602137;20.5;46;6
LU2ME003;28602401;50.4;-1;6
LU2ME003;28602453;7.75;7.75;6
LU2ME003;28602687;0.5;0.5;6
LU2ME003;28602756;81.75;-1;6
LU2ME003;28602780;61;-1;6
LU2ME003;28602962;71.9;-1;6
LU2ME003;28603004;66.15;-1;6
LU2ME003;28603116;37.9;51.5;6
LU2ME003;28603276;18.5;43.5;6
LU2ME003;28603777;18.75;18.75;6
LU2ME003;28604017;43.65;43.65;6
LU2ME003;28604520;18.2;18.2;6
LU2ME003;28604562;0;0;6
LU2ME003;28604566;27;-1;6
LU2ME003;28604720;50;-1;6
LU2ME003;28604997;69.9;-1;6
LU2ME003;28605081;2.5;2.5;6
LU2ME003;28605086;52.25;52.25;6
LU2ME003;28606382;10.65;35.5;6
LU2ME003;28606486;50;-1;6
LU2ME003;28606866;20.55;47.5;6
LU2ME003;28607385;39.5;62.5;6
LU2ME003;28607799;21.65;68;6
LU2ME003;28607916;2.5;2.5;6
LU2ME003;28608495;10.4;21;6
LU2ME003;28608911;11.4;11.4;6
LU2ME003;28609130;2;2;6
LU2ME003;28609478;35.75;35.75;6
LU2ME003;28609631;13.75;13.75;6
LU2ME003;28609908;Na;0;6
LU2ME003;28610064;19.5;45;6
LU2ME003;28610354;33.15;47.5;6
LU2ME003;28610425;17.75;17.75;6
LU2ME003;28610524;4;4;6
LU2ME003;28610776;58.25;58.25;6
LU2ME003;28610792;56.15;56.15;6
LU2ME003;28611165;23.25;43;6
LU2ME003;28611398;13.25;26;6
LU2ME003;28612660;5.5;5.5;6
LU2ME003;28612983;0;0;6
LU2ME003;28614638;22.65;30;6
LU2ME003;28614739;36;36;6
LU2ME003;28618339;12.5;12.5;6
LU2ME003;28620157;55.5;-1;6
LU2ME003;28620637;10.05;22;6
LU2ME003;28626268;50.25;50.25;6
LU2ME003;28628537;50;-1;6
LU2ME003;28629158;53.9;-1;6
LU2ME003;28631007;65.1;-1;6
LU2ME003;28631179;0.75;0.75;6
LU2ME003;28631326;6.5;6.5;6
LU2ME003;28631358;39.75;-1;6
LU2ME003;28631946;65.25;-1;6
LU2ME003;28632274;3;51.5;6
LU2ME003;28632829;48.45;64;6
LU2ME003;28632912;68;-1;6
LU2ME003;28633037;28.25;73;6
LU2ME003;28633286;45.35;-1;6
LU2ME003;28633513;51.45;-1;6
LU2ME003;28633548;25.25;54;6
LU2ME003;28635007;35.5;-1;6
LU2ME003;28639222;35.75;74.5;6
LU2ME003;28702216;54.15;-1;6
LU2ME003;28705069;59.25;-1;6
LU2ME003;28705478;29.7;46.5;6
LU2ME003;28705556;22.5;-1;6
LU2ME003;28705636;12.4;27.5;6
LU2ME003;28705702;62.25;-1;6
LU2ME003;28705823;35.75;61.5;6
LU2ME003;28705838;86.25;-1;6
LU2ME003;28705867;100;-1;6
LU2ME003;28705892;78.15;-1;6
LU2ME003;28705922;76;-1;6
LU2ME003;28705934;0;0;6
LU2ME003;28705955;69.25;-1;6
LU2ME003;28705978;65;-1;6
LU2ME003;28706022;24;24;6
LU2ME003;28706029;50;-1;6
LU2ME003;28706059;56.75;-1;6
LU2ME003;28706084;23.5;-1;6
LU2ME003;28706094;63.6;63.6;6
LU2ME003;28706118;39;52.5;6
LU2ME003;28706133;52;-1;6
LU2ME003;28706166;47.85;47.85;6
LU2ME003;28706173;57.65;-1;6
LU2ME003;28706207;55.5;-1;6
LU2ME003;28706288;27.85;53;6
LU2ME003;28706292;57.95;57.95;6
LU2ME003;28706305;31.25;31.25;6
LU2ME003;28706307;66.15;-1;6
LU2ME003;28706324;40.5;-1;6
LU2ME003;28706334;76.5;-1;6
LU2ME003;28706353;45.1;61;6
LU2ME003;28706375;50;-1;6
LU2ME003;28706397;80.4;-1;6
LU2ME003;28706398;50;-1;6
LU2ME003;28706408;29.15;29.15;6
LU2ME003;28706424;42.25;42.25;6
LU2ME003;28706431;56.15;-1;6
LU2ME003;28706440;34.15;38.5;6
LU2ME003;28706510;60.9;-1;6
LU2ME003;28706513;42.65;-1;6
LU2ME003;28706514;33;-1;6
LU2ME003;28706686;16.65;54.5;6
LU2ME003;28706855;39.9;-1;6
LU2ME003;28706923;54.5;-1;6
LU2ME003;28706993;70.75;-1;6
LU2ME003;28707029;36.25;66.5;6
LU2ME003;28707034;59.15;-1;6
LU2ME003;28707095;56.25;-1;6
LU2ME003;28707100;47;47;6
LU2ME003;28707161;0;22;6
LU2ME003;28707201;54.75;-1;6
LU2ME003;28707250;51.1;-1;6
LU2ME003;28707277;40.5;-1;6
LU2ME003;28707309;0;0;6
LU2ME003;28707352;84.45;-1;6
LU2ME003;28707355;62.4;-1;6
LU2ME003;28707408;37.5;37.5;6
LU2ME003;28707738;46.5;51;6
LU2ME003;28707795;35.4;-1;6
LU2ME003;28707941;75.5;-1;6
LU2ME003;28708098;40.45;50;6
LU2ME003;28708266;43;57;6
LU2ME003;28708315;29.1;62.5;6
LU2ME003;28708338;62.5;-1;6
LU2ME003;28708550;24.75;70.5;6
LU2ME003;28708579;38.25;39;6
LU2ME003;28708611;51;-1;6
LU2ME003;28708616;58.25;-1;6
LU2ME003;28708677;45.25;59.5;6
LU2ME003;28709053;26.25;64;6
LU2ME003;28709277;35.5;35.5;6
LU2ME003;28709310;89.95;-1;6
LU2ME003;28709368;60.5;-1;6
LU2ME003;28709409;59.75;-1;6
LU2ME003;28709516;73.25;-1;6
LU2ME003;28709663;18.25;18.25;6
LU2ME003;28709733;52.25;-1;6
LU2ME003;28709866;16.25;68;6
LU2ME003;28709867;60.5;-1;6
LU2ME003;28710179;33;33;6
LU2ME003;28710225;53.9;-1;6
LU2ME003;28710226;59.9;-1;6
LU2ME003;28710261;39.75;52.5;6
LU2ME003;28710377;0;0;6
LU2ME003;28710623;1;8.5;6
LU2ME003;28710705;4.25;4.25;6
LU2ME003;28710792;19;23.5;6
LU2ME003;28711350;12.5;78.5;6
LU2ME003;28711356;21.5;55.5;6
LU2ME003;28711412;52.95;52.95;6
LU2ME003;28711438;72.75;-1;6
LU2ME003;28711486;66.25;-1;6
LU2ME003;28711707;33.75;45;6
LU2ME003;28711756;50;50;6
LU2ME003;28711957;24.5;31;6
LU2ME003;28712124;13;38;6
LU2ME003;28712127;19.4;36.5;6
LU2ME003;28712459;83;-1;6
LU2ME003;28712460;77.5;-1;6
LU2ME003;28712469;24.75;59.5;6
LU2ME003;28712526;47.9;55;6
LU2ME003;28712643;74.5;-1;6
LU2ME003;28712747;65.5;-1;6
LU2ME003;28712769;25.25;-1;6
LU2ME003;28712811;53.5;-1;6
LU2ME003;28712863;19.4;35;6
LU2ME003;28712899;67.75;-1;6
LU2ME003;28713121;85.5;-1;6
LU2ME003;28713239;89;-1;6
LU2ME003;28713409;79.25;-1;6
LU2ME003;28713648;60.75;-1;6
LU2ME003;28713819;43.4;59.5;6
LU2ME003;28714490;16.75;30.5;6
LU2ME003;28714514;61.65;-1;6
LU2ME003;28714890;47.25;72;6
LU2ME003;28715136;21.15;52;6
LU2ME003;28715415;68.25;-1;6
LU2ME003;28715453;44.9;44.9;6
LU2ME003;28716263;33.6;-1;6
LU2ME003;28716429;35.25;-1;6
LU2ME003;28716433;0;0;6
LU2ME003;28716812;10.5;10.5;6
LU2ME003;28716894;76.65;-1;6
LU2ME003;28717272;69.25;-1;6
LU2ME003;28717564;77.9;-1;6
LU2ME003;28717628;69.75;-1;6
LU2ME003;28717679;4.75;16.5;6
LU2ME003;28718026;78.4;-1;6
LU2ME003;28718616;61.25;61.25;6
LU2ME003;28719569;55.25;-1;6
LU2ME003;28725180;47.75;57.5;6
LU2ME003;28726856;86.25;-1;6
LU2ME003;28728443;56;56;6
LU2ME003;28728473;63.65;-1;6
LU2ME003;28736759;60.7;-1;6
LU2ME003;3682674;0;0;6
LU2ME003;3700085;19.75;19.75;6
LU2ME003;3700105;0;0;6
LU2ME003;3700460;0;0;6
LU2ME003;3700478;34.5;51.5;6
LU2ME003;3800067;6;-1;6
LU2ME003;3800182;55.65;-1;6
LU2ME003;3800240;2;2;6
LU2ME003;3800358;16.4;37.5;6
LU2ME003;3800396;16.5;30.5;6
LU2ME003;3800397;27;41;6
LU2ME003;3800423;25.15;70.5;6
LU2ME003;3800564;21.65;32.5;6
LU2ME003;3801623;44.95;44.95;6
LU2ME003;3801715;15.9;37;6
LU2ME003;3801865;40.95;48.5;6
LU2ME003;3801891;5.4;43.5;6
LU2ME003;3801919;19.45;27.5;6
LU2ME003;3802628;16.4;31.5;6
LU2ME003;3802958;17.75;39.5;6
LU2ME003;3803788;10.5;24.5;6
LU2ME003;3803863;21.9;21.9;6
LU2ME003;3803977;45.5;-1;6
LU2ME003;3804340;14.75;14.75;6
LU2ME003;3804441;6;6;6
LU2ME003;3804884;4;4;6
